Order_ID,Driver_ID,Delivery_Date,City,Pincode,Delivery_Status,Attempt_Count,Delivery_Time_Minutes,SLA_Minutes,Customer_Rating,Address_Quality,Route_Status,Exception_Type,Severity,Recommended_Action
ORD007419,DRV0226,2026-03-13,Chennai,502863,Failed,1,24,30,3.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007525,DRV0169,2026-05-15,Kolkata,792710,Returned,1,24,45,4.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007513,DRV0218,2026-02-09,Kolkata,592906,Delivered,1,56,90,4.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007589,DRV0128,2026-04-25,Pune,775236,Failed,2,69,120,2.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007562,DRV0100,2026-06-21,Ahmedabad,677748,Delivered,1,38,45,2.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007545,DRV0084,2026-04-16,Kolkata,601724,Delivered,1,30,45,4.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007623,DRV0109,2026-04-17,Mumbai,778509,Delivered,1,20,30,4.4,Missing,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007702,DRV0223,2026-03-01,Hyderabad,641351,Delivered,1,21,30,2.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007699,DRV0164,2026-04-11,Ahmedabad,752641,Delivered,1,96,120,4.8,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007689,DRV0208,2026-06-14,Bengaluru,540240,Delivered,2,28,30,3.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007772,DRV0238,2026-06-22,Chennai,773801,Delivered,1,30,45,2.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007771,DRV0172,2026-01-11,Chennai,525070,Delivered,1,77,90,3.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007729,DRV0043,2026-03-28,Delhi,508972,Delivered,1,79,120,5.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD000938,DRV0068,2026-04-02,Bengaluru,543211,Delivered,2,94,120,2.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007820,DRV0147,2026-03-09,Bengaluru,776561,Delivered,1,35,60,4.3,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007798,DRV0150,2026-04-17,Pune,550297,Delivered,2,86,120,4.2,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007268,DRV0244,2026-06-09,Bengaluru,638041,Delivered,2,34,45,3.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007255,DRV0177,2026-03-05,Kolkata,607089,Failed,1,39,60,3.3,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007245,DRV0237,2026-02-15,Kolkata,541035,Delivered,1,57,60,4.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007212,DRV0197,2026-04-28,Pune,572093,Delivered,1,23,30,2.9,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007324,DRV0052,2026-04-29,Chennai,718203,Returned,2,103,120,3.0,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007312,DRV0210,2026-06-07,Pune,614119,Delivered,1,79,120,4.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007299,DRV0049,2026-01-20,Bengaluru,727336,Returned,1,20,30,3.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007414,DRV0010,2026-03-14,Hyderabad,578616,Delivered,2,96,120,4.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007410,DRV0176,2026-01-28,Chennai,673829,Delivered,1,29,45,2.9,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007382,DRV0024,2026-04-29,Pune,702829,Failed,1,34,45,3.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007366,DRV0033,2026-06-05,Delhi,642859,Returned,1,69,90,4.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007360,DRV0246,2026-04-29,Mumbai,657712,Returned,1,17,30,4.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007350,DRV0037,2026-01-24,Kolkata,753293,Delivered,1,48,90,2.8,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001000,DRV0239,2026-05-02,Ahmedabad,676700,Failed,1,51,60,3.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007437,DRV0073,2026-05-07,Chennai,622397,Delivered,1,25,45,4.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007425,DRV0138,2026-01-09,Pune,799767,Delivered,1,65,90,4.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007118,DRV0089,2026-05-04,Mumbai,524072,Delivered,1,63,120,3.7,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007100,DRV0077,2026-05-20,Bengaluru,694424,Failed,2,31,60,2.9,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007096,DRV0021,2026-03-02,Pune,695946,Delivered,2,53,60,4.2,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007080,DRV0201,2026-01-20,Delhi,768469,Delivered,1,76,90,3.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007075,DRV0002,2026-01-19,Hyderabad,551402,Returned,1,91,120,4.2,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007193,DRV0110,2026-04-26,Mumbai,774217,Delivered,1,54,90,4.3,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007179,DRV0021,2026-06-23,Kolkata,756992,Failed,1,46,60,4.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007174,DRV0086,2026-03-08,Ahmedabad,563117,Delivered,2,21,30,2.7,Missing,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007160,DRV0116,2026-02-23,Hyderabad,541926,Delivered,1,15,30,4.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007157,DRV0222,2026-03-31,Bengaluru,686332,Failed,1,28,45,2.7,Missing,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007153,DRV0155,2026-01-12,Ahmedabad,616283,Failed,1,56,60,2.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001061,DRV0040,2026-05-09,Delhi,507155,Returned,1,43,60,3.5,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001043,DRV0123,2026-03-08,Chennai,504979,Returned,1,26,45,4.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001036,DRV0117,2026-03-07,Bengaluru,723002,Returned,1,24,45,3.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007280,DRV0045,2026-04-03,Mumbai,533238,Failed,3,92,120,3.4,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007278,DRV0132,2026-03-03,Bengaluru,733058,Failed,1,24,30,4.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006838,DRV0061,2026-01-31,Mumbai,515272,Failed,1,50,60,2.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006785,DRV0096,2026-01-18,Ahmedabad,549135,Delivered,1,40,45,2.9,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006771,DRV0114,2026-03-15,Hyderabad,668348,Delivered,2,25,30,3.4,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006760,DRV0205,2026-06-06,Mumbai,609688,Delivered,1,49,90,4.3,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007006,DRV0111,2026-03-30,Kolkata,586956,Failed,1,23,45,3.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006967,DRV0242,2026-03-30,Kolkata,705329,Failed,1,107,120,4.1,Good,Anomaly,Geocode Issue,Critical,Review and correct coordinates
ORD006931,DRV0089,2026-05-25,Chennai,758570,Failed,1,39,45,3.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006922,DRV0184,2026-06-07,Delhi,732591,Delivered,1,16,30,3.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007054,DRV0003,2026-06-12,Chennai,554226,Delivered,1,23,30,2.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007033,DRV0090,2026-06-26,Delhi,562297,Delivered,1,27,30,4.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007023,DRV0218,2026-05-23,Hyderabad,740931,Delivered,1,47,90,2.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007021,DRV0048,2026-02-26,Bengaluru,589258,Delivered,1,41,45,4.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD007012,DRV0205,2026-06-06,Ahmedabad,703314,Delivered,1,114,90,3.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001130,DRV0100,2026-06-21,Ahmedabad,549022,Delivered,1,112,120,3.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001105,DRV0212,2026-01-15,Mumbai,572247,Delivered,3,34,45,4.3,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001083,DRV0188,2026-02-15,Pune,634211,Delivered,1,66,120,4.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006499,DRV0223,2026-06-28,Mumbai,787040,Delivered,1,71,90,4.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006601,DRV0222,2026-04-01,Chennai,569544,Delivered,1,27,45,3.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006588,DRV0235,2026-01-22,Bengaluru,506736,Delivered,1,79,90,4.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006570,DRV0193,2026-03-10,Delhi,607896,Delivered,2,36,45,3.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006672,DRV0139,2026-06-27,Delhi,586743,Delivered,1,51,90,4.2,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006668,DRV0225,2026-04-03,Chennai,679757,Delivered,1,146,90,3.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006665,DRV0174,2026-02-06,Ahmedabad,626006,Delivered,2,39,45,4.9,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006623,DRV0125,2026-06-05,Delhi,600380,Delivered,1,49,90,3.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006611,DRV0229,2026-06-19,Bengaluru,582054,Delivered,3,33,45,4.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006752,DRV0138,2026-03-14,Kolkata,771787,Returned,2,17,30,2.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006742,DRV0059,2026-03-10,Ahmedabad,510986,Delivered,2,24,30,3.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006734,DRV0105,2026-06-21,Delhi,726883,Delivered,1,95,120,4.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006718,DRV0047,2026-06-24,Bengaluru,583968,Returned,2,26,30,2.9,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006703,DRV0050,2026-01-27,Pune,623712,Delivered,1,20,30,2.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001137,DRV0051,2026-04-18,Delhi,752510,Delivered,1,35,45,4.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006844,DRV0231,2026-01-30,Pune,685335,Delivered,3,23,30,3.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006385,DRV0034,2026-01-02,Ahmedabad,611114,Failed,1,50,60,3.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006375,DRV0062,2026-06-18,Chennai,627860,Delivered,1,74,120,3.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006467,DRV0170,2026-06-27,Mumbai,686433,Delivered,2,99,120,3.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006452,DRV0055,2026-06-15,Mumbai,569529,Returned,1,15,30,1.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001284,DRV0237,2026-04-15,Mumbai,572425,Failed,1,40,60,4.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001266,DRV0109,2026-02-11,Pune,699906,Delivered,1,26,45,2.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001252,DRV0014,2026-04-07,Kolkata,565660,Delivered,1,68,120,3.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001247,DRV0087,2026-03-08,Kolkata,605125,Delivered,2,17,30,2.7,Good,Anomaly,Geocode Issue,Critical,Review and correct coordinates
ORD001245,DRV0100,2026-01-18,Delhi,582765,Delivered,1,75,120,3.8,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001234,DRV0148,2026-02-03,Pune,669909,Failed,3,110,60,2.6,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001218,DRV0178,2026-05-09,Delhi,687463,Delivered,1,71,90,2.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001215,DRV0103,2026-03-08,Bengaluru,658346,Failed,1,87,120,4.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006539,DRV0100,2026-02-05,Hyderabad,792093,Delivered,1,36,45,3.9,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006536,DRV0034,2026-06-29,Mumbai,560888,Returned,2,46,90,3.3,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006531,DRV0048,2026-02-14,Bengaluru,635031,Delivered,2,69,120,3.1,Missing,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006501,DRV0177,2026-05-29,Pune,714699,Delivered,1,82,120,2.9,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006225,DRV0100,2026-03-21,Chennai,748908,Failed,1,33,45,3.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006310,DRV0023,2026-06-29,Delhi,682264,Returned,1,63,120,4.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006309,DRV0246,2026-05-11,Pune,544691,Delivered,1,82,90,3.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006301,DRV0138,2026-04-07,Kolkata,744742,Delivered,2,43,60,3.1,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006295,DRV0030,2026-01-24,Hyderabad,649950,Delivered,2,30,45,1.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006278,DRV0140,2026-02-05,Chennai,642310,Delivered,1,24,45,1.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006365,DRV0184,2026-05-11,Pune,709514,Delivered,1,63,90,4.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006343,DRV0091,2026-03-17,Ahmedabad,782605,Returned,1,88,120,4.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006340,DRV0058,2026-04-07,Chennai,682212,Delivered,1,79,90,4.0,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006330,DRV0036,2026-05-23,Bengaluru,546627,Delivered,1,22,30,4.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006319,DRV0112,2026-03-18,Hyderabad,560727,Failed,1,45,90,2.9,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001327,DRV0083,2026-05-04,Ahmedabad,769710,Failed,2,16,30,4.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001309,DRV0154,2026-06-25,Kolkata,623134,Delivered,1,73,120,4.9,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001286,DRV0043,2026-04-18,Bengaluru,638084,Failed,5,51,90,3.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006412,DRV0145,2026-05-19,Ahmedabad,723550,Returned,1,39,60,3.9,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006397,DRV0045,2026-01-02,Mumbai,669199,Delivered,1,28,30,2.7,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006089,DRV0227,2026-05-24,Mumbai,566686,Delivered,1,36,60,3.2,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006064,DRV0026,2026-05-30,Pune,688293,Delivered,1,39,45,2.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006048,DRV0022,2026-01-20,Mumbai,603271,Delivered,1,22,30,2.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006178,DRV0176,2026-01-26,Hyderabad,530852,Delivered,2,20,30,3.2,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006177,DRV0183,2026-04-16,Kolkata,762370,Delivered,2,28,30,4.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006161,DRV0057,2026-05-28,Mumbai,783609,Failed,1,16,30,3.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006150,DRV0208,2026-04-26,Bengaluru,500611,Delivered,1,75,90,3.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006148,DRV0123,2026-04-10,Pune,751313,Returned,2,34,45,3.1,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006145,DRV0065,2026-01-05,Bengaluru,681535,Delivered,1,100,120,4.7,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006136,DRV0053,2026-06-27,Pune,798000,Delivered,1,56,60,5.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001408,DRV0186,2026-02-14,Mumbai,747552,Returned,2,34,60,2.6,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001391,DRV0178,2026-04-06,Hyderabad,747945,Delivered,2,62,90,4.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001386,DRV0064,2026-01-22,Chennai,780486,Delivered,1,42,45,3.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006262,DRV0100,2026-02-22,Ahmedabad,572461,Failed,3,65,90,5.0,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006256,DRV0086,2026-06-26,Chennai,689422,Returned,1,57,90,4.5,Good,Anomaly,Geocode Issue,Critical,Review and correct coordinates
ORD006233,DRV0089,2026-06-01,Ahmedabad,680056,Delivered,1,27,30,2.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005739,DRV0228,2026-05-11,Pune,743288,Delivered,1,85,90,3.2,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005718,DRV0153,2026-01-02,Chennai,734138,Delivered,1,27,30,5.0,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005707,DRV0198,2026-06-21,Chennai,686582,Delivered,1,37,60,3.1,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005697,DRV0089,2026-06-29,Ahmedabad,653594,Delivered,1,78,120,1.2,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005787,DRV0219,2026-03-12,Mumbai,551349,Delivered,1,27,45,2.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005774,DRV0242,2026-02-03,Bengaluru,640419,Delivered,1,72,90,4.5,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005764,DRV0191,2026-06-07,Ahmedabad,521461,Failed,1,27,45,4.4,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005757,DRV0109,2026-01-05,Bengaluru,505646,Delivered,1,56,60,4.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006016,DRV0117,2026-01-07,Mumbai,697004,Failed,2,38,45,3.3,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006001,DRV0017,2026-06-07,Pune,515048,Delivered,1,59,90,4.3,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005997,DRV0249,2026-02-16,Ahmedabad,638626,Delivered,1,41,45,3.3,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005995,DRV0049,2026-03-31,Kolkata,556977,Failed,1,67,120,4.2,Missing,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005992,DRV0167,2026-03-09,Ahmedabad,725550,Failed,2,96,120,4.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD001459,DRV0245,2026-03-25,Bengaluru,665327,Delivered,1,31,45,4.0,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD006129,DRV0167,2026-03-02,Mumbai,561498,Delivered,1,74,60,4.4,Good,Anomaly,Geocode Issue,Critical,Review and correct coordinates
ORD006102,DRV0052,2026-04-01,Bengaluru,653764,Delivered,1,80,90,2.8,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005519,DRV0111,2026-05-19,Ahmedabad,588858,Delivered,1,38,45,4.2,Good,Normal,Geocode Issue,Critical,Review and correct coordinates
ORD005490,DRV0242,2026-04-09,Ahmedabad,586181,Delivered,1,38,45,3.7,Poor,Normal,Geocode Issue,Critical,Review and correct coordinates
