Order_ID,Driver_ID,Delivery_Date,City,Pincode,Latitude,Longitude,Delivery_Status,Attempt_Count,Delivery_Time_Minutes,SLA_Minutes,Customer_Rating,Address_Quality,Route_Status,Exception_Type,Exception_Flag,Severity,Recommended_Action
ORD000183,DRV0092,2026-06-17,Hyderabad,674024,17.352671,78.432623,Delivered,1,43,60,2.8,Good,Normal,No Exception,No,None,No action required
ORD000184,DRV0230,2026-03-28,Kolkata,597946,22.583511,88.409428,Delivered,1,55,60,4.2,Poor,Normal,No Exception,No,None,No action required
ORD000185,DRV0206,2026-04-19,Bengaluru,541380,12.971201,77.668597,Delivered,1,39,45,2.7,Good,Normal,No Exception,No,None,No action required
ORD000186,DRV0027,2026-03-25,Bengaluru,655000,13.090316,77.645327,Delivered,1,55,90,4.4,Good,Normal,No Exception,No,None,No action required
ORD000187,DRV0115,2026-04-01,Hyderabad,728034,17.333138,78.477183,Delivered,1,16,30,3.2,Good,Normal,No Exception,No,None,No action required
ORD000188,DRV0132,2026-01-08,Chennai,574857,13.152487,80.205218,Failed,1,47,90,3.9,Good,Normal,No Exception,No,None,No action required
ORD000189,DRV0061,2026-04-03,Delhi,700725,28.543972,77.237148,Failed,1,36,45,2.8,Good,Normal,No Exception,No,None,No action required
ORD000190,DRV0114,2026-05-27,Bengaluru,572191,12.948695,200.0,Failed,1,50,60,2.9,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD000191,DRV0246,2026-01-07,Bengaluru,597542,12.94198,77.5514,Delivered,1,67,120,2.9,Good,Normal,No Exception,No,None,No action required
ORD000192,DRV0181,2026-02-24,Ahmedabad,649724,22.897362,72.605632,Returned,2,57,90,5.0,Good,Normal,No Exception,No,None,No action required
ORD000193,DRV0219,2026-04-26,Bengaluru,590521,12.959653,77.549222,Returned,1,27,30,4.9,Good,Normal,No Exception,No,None,No action required
ORD000194,DRV0182,2026-05-21,Bengaluru,784253,12.983466,77.608279,Delivered,2,42,45,3.1,Good,Normal,No Exception,No,None,No action required
ORD000195,DRV0131,2026-02-01,Mumbai,605371,19.101046,72.828822,Delivered,1,46,90,4.8,Good,Normal,No Exception,No,None,No action required
ORD000196,DRV0120,2026-06-06,Chennai,545201,13.184866,200.0,Delivered,1,162,90,3.2,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD000197,DRV0211,2026-02-02,Bengaluru,666213,12.938469,77.62313,Returned,1,78,90,3.3,Good,Normal,No Exception,No,None,No action required
ORD000198,DRV0225,2026-02-03,Chennai,726816,13.096688,80.133652,Failed,2,28,30,3.1,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD000199,DRV0078,2026-02-11,Chennai,669167,13.095686,80.225484,Returned,1,78,120,3.2,Good,Normal,No Exception,No,None,No action required
ORD000200,DRV0051,2026-02-02,Pune,658767,18.463443,73.870087,Failed,1,101,120,3.7,Good,Normal,No Exception,No,None,No action required
ORD000201,DRV0044,2026-05-25,Delhi,521597,28.581308,77.21137,Delivered,1,76,120,3.3,Good,Normal,No Exception,No,None,No action required
ORD000202,DRV0159,2026-05-08,Hyderabad,786039,17.354902,78.524713,Delivered,1,45,60,4.2,Good,Normal,No Exception,No,None,No action required
ORD000203,DRV0077,2026-01-19,Ahmedabad,531411,23.04899,72.643478,Delivered,1,74,90,3.7,Good,Normal,No Exception,No,None,No action required
ORD000204,DRV0156,2026-03-22,Chennai,667413,12.994188,80.219069,Returned,3,42,60,4.8,Good,Normal,No Exception,No,None,No action required
ORD000205,DRV0132,2026-03-23,Bengaluru,626740,12.990157,77.564401,Delivered,1,60,90,4.8,Good,Normal,No Exception,No,None,No action required
ORD000206,DRV0013,2026-04-09,Pune,719223,18.544802,73.935707,Delivered,3,32,45,4.6,Poor,Normal,No Exception,No,None,No action required
ORD000207,DRV0049,2026-05-08,Chennai,769864,13.09958,80.250106,Delivered,1,78,60,3.0,Good,Anomaly,SLA Breach,Yes,High,Escalate to operations
ORD000208,DRV0242,2026-05-10,Kolkata,739720,22.556676,88.347947,Delivered,1,31,60,4.5,Good,Normal,No Exception,No,None,No action required
ORD000209,DRV0127,2026-03-15,Ahmedabad,781380,23.036989,72.67517,Delivered,2,53,90,3.4,Good,Normal,No Exception,No,None,No action required
ORD000210,DRV0196,2026-04-04,Kolkata,523720,22.55909,88.411281,Delivered,1,72,120,4.5,Good,Normal,No Exception,No,None,No action required
ORD000211,DRV0019,2026-05-10,Kolkata,736115,22.470694,88.313496,Failed,1,103,120,3.7,Poor,Normal,No Exception,No,None,No action required
ORD000212,DRV0033,2026-04-11,Bengaluru,695663,13.02418,77.552423,Delivered,1,54,60,3.8,Good,Normal,No Exception,No,None,No action required
ORD000213,DRV0155,2026-05-09,Kolkata,521105,22.588946,88.352945,Delivered,1,55,60,3.5,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD000214,DRV0039,2026-03-25,Chennai,667001,13.127321,80.275481,Delivered,1,107,120,4.1,Good,Normal,No Exception,No,None,No action required
ORD000215,DRV0130,2026-05-25,Ahmedabad,657176,22.948571,72.628588,Delivered,2,40,60,2.8,Good,Normal,No Exception,No,None,No action required
ORD000216,DRV0150,2026-06-26,Pune,513970,18.545869,73.919066,Failed,1,96,120,3.8,Good,Normal,No Exception,No,None,No action required
ORD000217,DRV0150,2026-02-13,Ahmedabad,774848,23.031593,72.583811,Returned,1,54,90,2.9,Good,Normal,No Exception,No,None,No action required
ORD000218,DRV0147,2026-02-18,Bengaluru,509928,12.91703,77.55375,Delivered,1,35,45,4.4,Good,Normal,No Exception,No,None,No action required
ORD000219,DRV0129,2026-01-16,Ahmedabad,572394,23.026078,72.547517,Failed,1,51,60,4.4,Good,Normal,No Exception,No,None,No action required
ORD000220,DRV0081,2026-04-28,Chennai,779512,13.065324,80.312157,Delivered,1,49,60,4.6,Good,Normal,No Exception,No,None,No action required
ORD000221,DRV0246,2026-03-13,Mumbai,792598,19.062506,72.828762,Delivered,1,54,60,4.5,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD000222,DRV0177,2026-03-23,Ahmedabad,751555,23.00113,72.543768,Delivered,1,39,60,4.3,Good,Normal,No Exception,No,None,No action required
ORD000223,DRV0230,2026-03-30,Kolkata,576795,22.61608,88.431682,Delivered,1,20,30,4.2,Good,Normal,No Exception,No,None,No action required
ORD000224,DRV0192,2026-02-24,Ahmedabad,605941,22.940889,72.585448,Failed,1,104,120,3.4,Good,Normal,No Exception,No,None,No action required
ORD000225,DRV0028,2026-03-04,Mumbai,526615,18.987064,72.952502,Returned,2,42,45,3.7,Good,Normal,No Exception,No,None,No action required
ORD000226,DRV0026,2026-03-26,Kolkata,747675,22.581627,88.496079,Delivered,1,62,45,4.0,Poor,Normal,SLA Breach,Yes,High,Escalate to operations
ORD000227,DRV0105,2026-05-03,Ahmedabad,604572,23.02797,72.607688,Delivered,1,27,30,4.2,Good,Normal,No Exception,No,None,No action required
ORD000228,DRV0137,2026-02-14,Hyderabad,719092,17.395843,78.508806,Delivered,2,28,30,2.9,Good,Normal,No Exception,No,None,No action required
ORD000229,DRV0048,2026-01-10,Pune,504858,18.614501,73.923971,Delivered,1,20,30,3.6,Good,Normal,No Exception,No,None,No action required
ORD000230,DRV0165,2026-02-04,Ahmedabad,764352,23.031694,72.576405,Delivered,1,20,30,4.8,Good,Normal,No Exception,No,None,No action required
ORD000231,DRV0166,2026-02-17,Pune,507384,18.47092,73.850411,Returned,1,48,60,5.0,Good,Normal,No Exception,No,None,No action required
ORD000232,DRV0157,2026-04-20,Kolkata,770155,22.699535,88.390098,Delivered,1,17,30,3.5,Good,Normal,No Exception,No,None,No action required
ORD000233,DRV0083,2026-01-02,Mumbai,636726,19.0681,72.856356,Delivered,1,40,60,4.5,Good,Normal,No Exception,No,None,No action required
ORD000234,DRV0067,2026-06-27,Delhi,623890,28.656512,77.092963,Delivered,1,64,90,4.8,Good,Normal,No Exception,No,None,No action required
ORD000235,DRV0176,2026-06-26,Pune,561559,18.455902,73.791946,Returned,2,41,60,4.3,Poor,Normal,No Exception,No,None,No action required
ORD000236,DRV0057,2026-05-03,Chennai,580313,13.007562,80.257663,Delivered,1,83,120,3.6,Good,Normal,No Exception,No,None,No action required
ORD000237,DRV0194,2026-03-05,Mumbai,542923,19.063713,72.864064,Failed,1,32,60,3.7,Poor,Normal,No Exception,No,None,No action required
ORD000238,DRV0016,2026-05-27,Mumbai,781364,19.116222,72.869839,Delivered,1,88,120,3.4,Good,Normal,No Exception,No,None,No action required
ORD000239,DRV0184,2026-01-24,Ahmedabad,767583,150.0,72.627728,Delivered,2,106,90,2.5,Poor,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD000240,DRV0117,2026-05-24,Hyderabad,742419,17.33414,78.512533,Returned,2,21,30,4.9,Good,Normal,No Exception,No,None,No action required
ORD000241,DRV0191,2026-05-29,Mumbai,538288,19.062556,72.822374,Delivered,4,23,30,2.7,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD000242,DRV0240,2026-01-09,Ahmedabad,650518,95.0,72.579313,Delivered,1,42,45,4.0,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD000243,DRV0229,2026-04-25,Kolkata,697916,22.573296,88.362694,Delivered,1,68,120,3.0,Good,Normal,No Exception,No,None,No action required
ORD000244,DRV0046,2026-05-16,Kolkata,566766,22.566858,88.371652,Returned,3,27,30,3.0,Good,Normal,No Exception,No,None,No action required
ORD000245,DRV0119,2026-05-17,Kolkata,698850,22.570962,88.336729,Delivered,1,34,60,3.9,Good,Normal,No Exception,No,None,No action required
ORD000246,DRV0240,2026-01-09,Bengaluru,719802,13.041029,77.461632,Failed,2,18,30,3.6,Good,Normal,No Exception,No,None,No action required
ORD000247,DRV0026,2026-04-25,Hyderabad,525520,17.447304,78.38303,Delivered,1,73,90,2.9,Good,Normal,No Exception,No,None,No action required
ORD000248,DRV0194,2026-02-05,Hyderabad,764186,17.399492,78.473959,Delivered,1,80,120,4.9,Poor,Normal,No Exception,No,None,No action required
ORD000249,DRV0061,2026-02-06,Pune,773285,18.450024,73.817809,Delivered,4,31,60,4.1,Poor,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD000250,DRV0161,2026-05-23,Kolkata,759848,22.554505,88.360421,Delivered,3,78,90,2.9,Good,Normal,No Exception,No,None,No action required
ORD000251,DRV0105,2026-03-18,Chennai,697373,13.129484,80.334278,Delivered,2,60,90,2.6,Good,Normal,No Exception,No,None,No action required
ORD000252,DRV0220,2026-04-29,Chennai,530211,13.047476,80.234284,Failed,1,80,90,4.2,Poor,Normal,No Exception,No,None,No action required
ORD000253,DRV0100,2026-03-07,Mumbai,606607,19.049774,72.902169,Delivered,6,68,90,4.1,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD000254,DRV0014,2026-04-07,Pune,520734,18.502866,200.0,Delivered,1,106,120,3.1,Missing,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD000255,DRV0123,2026-03-27,Mumbai,658957,19.111548,72.899913,Delivered,1,77,45,4.6,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD000256,DRV0179,2026-04-12,Mumbai,625478,19.15832,72.827346,Failed,1,42,60,3.0,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD000257,DRV0079,2026-04-03,Pune,768863,18.550055,73.841223,Delivered,1,65,90,2.5,Good,Normal,No Exception,No,None,No action required
ORD000258,DRV0081,2026-01-12,Kolkata,794924,22.489111,88.452134,Delivered,1,19,30,4.7,Poor,Normal,No Exception,No,None,No action required
ORD000259,DRV0076,2026-02-20,Chennai,672944,13.056564,80.32315,Delivered,1,37,45,3.1,Poor,Normal,No Exception,No,None,No action required
ORD000260,DRV0066,2026-06-14,Ahmedabad,757213,23.088288,72.483745,Delivered,1,35,60,3.2,Good,Normal,No Exception,No,None,No action required
ORD000261,DRV0048,2026-05-15,Hyderabad,517733,17.320979,78.57444,Delivered,2,27,30,3.9,Good,Normal,No Exception,No,None,No action required
ORD000262,DRV0036,2026-01-18,Mumbai,579183,18.988327,72.850454,Delivered,1,68,90,4.9,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD000263,DRV0169,2026-01-05,Ahmedabad,503466,22.995254,72.591357,Failed,1,15,30,4.7,Poor,Normal,No Exception,No,None,No action required
ORD000264,DRV0138,2026-01-05,Pune,763305,18.568991,73.855152,Returned,1,25,45,4.5,Good,Normal,No Exception,No,None,No action required
ORD000265,DRV0062,2026-06-08,Mumbai,776014,19.057819,72.874853,Delivered,2,55,60,3.2,Good,Normal,No Exception,No,None,No action required
ORD000266,DRV0096,2026-04-28,Kolkata,796223,22.680362,88.397513,Delivered,3,31,45,3.1,Good,Normal,No Exception,No,None,No action required
ORD000267,DRV0024,2026-04-08,Kolkata,697745,22.581143,88.354701,Failed,1,26,30,5.0,Good,Normal,No Exception,No,None,No action required
ORD000268,DRV0128,2026-06-15,Kolkata,673681,22.508178,88.368941,Failed,3,23,30,3.2,Good,Normal,No Exception,No,None,No action required
ORD000269,DRV0055,2026-03-11,Ahmedabad,524411,23.032292,72.522481,Delivered,1,47,60,3.2,Poor,Normal,No Exception,No,None,No action required
ORD000270,DRV0046,2026-01-05,Delhi,608610,28.714179,77.24488,Failed,1,49,90,4.6,Good,Normal,No Exception,No,None,No action required
ORD000271,DRV0145,2026-05-26,Mumbai,704030,19.088801,72.926835,Returned,4,42,60,4.0,Good,Anomaly,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD000272,DRV0129,2026-01-14,Delhi,551215,28.563712,77.234515,Delivered,1,20,30,4.8,Poor,Normal,No Exception,No,None,No action required
ORD000273,DRV0249,2026-01-08,Delhi,643302,28.521856,77.145021,Delivered,1,47,60,3.8,Good,Normal,No Exception,No,None,No action required
ORD000274,DRV0048,2026-01-22,Kolkata,654863,22.555199,88.373828,Delivered,1,19,30,4.0,Good,Normal,No Exception,No,None,No action required
ORD000275,DRV0183,2026-04-10,Chennai,666030,13.052124,80.200367,Delivered,1,19,30,2.2,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD000276,DRV0195,2026-01-27,Pune,569471,18.587466,73.812511,Delivered,1,80,90,3.2,Poor,Normal,No Exception,No,None,No action required
ORD000277,DRV0027,2026-01-23,Hyderabad,685553,17.33753,78.618319,Failed,1,110,120,4.2,Good,Normal,No Exception,No,None,No action required
ORD000278,DRV0004,2026-04-16,Pune,703318,18.525166,73.865652,Delivered,1,75,120,3.0,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD000279,DRV0176,2026-02-13,Kolkata,572792,22.543818,88.37,Delivered,1,137,90,3.7,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD000280,DRV0112,2026-04-18,Pune,657156,18.435922,73.906056,Delivered,2,38,60,4.4,Good,Normal,No Exception,No,None,No action required
ORD000281,DRV0153,2026-04-28,Mumbai,556084,19.074251,72.96624,Delivered,1,66,90,4.2,Poor,Normal,No Exception,No,None,No action required
ORD000282,DRV0206,2026-04-23,Delhi,675498,28.536002,77.188981,Delivered,2,68,120,4.5,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD000283,DRV0155,2026-05-03,Mumbai,664722,19.10762,72.926328,Delivered,3,39,60,3.2,Good,Normal,No Exception,No,None,No action required
ORD000284,DRV0084,2026-03-13,Kolkata,706011,22.484457,88.421107,Delivered,1,72,120,2.7,Poor,Normal,No Exception,No,None,No action required
ORD000285,DRV0175,2026-04-29,Hyderabad,609916,17.381278,78.517734,Delivered,2,28,30,3.0,Good,Normal,No Exception,No,None,No action required
ORD000286,DRV0036,2026-03-03,Pune,632477,18.573628,73.86268,Returned,1,69,90,4.3,Good,Normal,No Exception,No,None,No action required
ORD000287,DRV0154,2026-05-30,Ahmedabad,710137,23.05049,72.625439,Failed,1,79,90,4.2,Good,Normal,No Exception,No,None,No action required
ORD000288,DRV0180,2026-01-28,Bengaluru,630144,12.948913,77.626247,Returned,1,42,45,3.7,Poor,Normal,No Exception,No,None,No action required
ORD000289,DRV0145,2026-03-26,Kolkata,725682,22.594081,88.374284,Delivered,1,37,60,3.0,Poor,Normal,No Exception,No,None,No action required
ORD000290,DRV0115,2026-04-11,Delhi,742778,28.654824,77.215692,Returned,1,150,120,2.6,Good,Anomaly,SLA Breach,Yes,High,Escalate to operations
ORD000291,DRV0124,2026-03-17,Bengaluru,718090,12.917547,77.647258,Delivered,5,33,45,4.8,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD000292,DRV0117,2026-05-14,Mumbai,753192,19.132453,72.873679,Delivered,1,137,90,4.6,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD000293,DRV0077,2026-01-30,Hyderabad,511841,17.431914,78.460898,Delivered,1,29,45,2.6,Poor,Normal,No Exception,No,None,No action required
ORD000294,DRV0142,2026-03-26,Chennai,793522,13.012442,250.0,Delivered,3,34,45,2.8,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD000295,DRV0164,2026-04-12,Kolkata,515305,22.583707,88.339963,Returned,1,36,45,1.0,Poor,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD000296,DRV0100,2026-06-30,Hyderabad,612615,17.371949,78.493449,Delivered,1,24,30,3.3,Good,Normal,No Exception,No,None,No action required
ORD000297,DRV0094,2026-02-20,Delhi,739888,28.686249,77.218828,Delivered,1,78,90,3.3,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD000298,DRV0157,2026-05-31,Kolkata,559890,22.615988,88.378052,Delivered,1,84,90,4.0,Good,Normal,No Exception,No,None,No action required
ORD000299,DRV0236,2026-06-22,Bengaluru,570227,12.975714,77.647874,Delivered,1,33,60,4.8,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD000300,DRV0178,2026-05-11,Chennai,703666,13.143859,80.236528,Delivered,1,84,120,3.5,Good,Normal,No Exception,No,None,No action required
ORD000301,DRV0125,2026-05-23,Chennai,587485,13.197645,80.252558,Delivered,1,32,45,4.7,Good,Normal,No Exception,No,None,No action required
ORD000302,DRV0222,2026-01-03,Delhi,754074,28.529809,77.12107,Delivered,1,80,90,4.3,Poor,Normal,No Exception,No,None,No action required
ORD000303,DRV0105,2026-04-17,Ahmedabad,732706,23.001491,72.557311,Delivered,1,61,120,3.4,Good,Normal,No Exception,No,None,No action required
ORD000304,DRV0009,2026-02-27,Pune,781861,18.470094,73.804154,Delivered,1,81,90,3.1,Good,Normal,No Exception,No,None,No action required
ORD000305,DRV0147,2026-03-10,Bengaluru,784744,12.969866,77.606311,Delivered,5,27,30,3.5,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD000306,DRV0109,2026-06-17,Bengaluru,629777,12.918071,77.628731,Delivered,2,22,30,4.9,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD000307,DRV0221,2026-04-23,Bengaluru,561544,13.020816,77.583901,Delivered,1,104,120,4.9,Good,Normal,No Exception,No,None,No action required
ORD000308,DRV0043,2026-02-22,Chennai,608497,13.198186,80.237505,Delivered,1,77,120,2.9,Poor,Normal,No Exception,No,None,No action required
ORD000309,DRV0083,2026-03-16,Pune,640164,18.528723,73.881323,Failed,3,85,30,4.0,Good,Anomaly,SLA Breach,Yes,High,Escalate to operations
ORD000310,DRV0071,2026-06-29,Chennai,569568,13.004202,80.274398,Delivered,1,56,60,2.9,Good,Normal,No Exception,No,None,No action required
ORD000311,DRV0126,2026-05-28,Chennai,640885,13.051543,80.242926,Returned,1,49,90,4.4,Good,Normal,No Exception,No,None,No action required
ORD000312,DRV0132,2026-06-27,Pune,693499,18.495602,73.848294,Delivered,3,48,60,4.9,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD000313,DRV0188,2026-06-12,Ahmedabad,687811,23.093525,72.542863,Delivered,2,58,90,4.2,Good,Normal,No Exception,No,None,No action required
ORD000314,DRV0127,2026-03-24,Pune,648684,18.537581,200.0,Delivered,1,40,45,3.1,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD000315,DRV0229,2026-01-12,Hyderabad,552205,17.395146,78.410913,Returned,2,46,90,4.0,Good,Normal,No Exception,No,None,No action required
ORD000316,DRV0113,2026-01-01,Ahmedabad,724290,22.980494,-200.0,Delivered,3,42,45,4.7,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD000317,DRV0224,2026-01-24,Pune,688971,18.489761,73.837315,Delivered,1,23,45,4.7,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
